userid,credit_card,dupe
105492624,388322xxxxxx4203|07-2021,True
109350690,388322xxxxxx4203|07-2021,True
74482368,388322xxxxxx4208|06-2021,True
4033192,388322xxxxxx4208|06-2021,True
19372504,388322xxxxxx4209|01-2021,True
78477358,388322xxxxxx4209|01-2021,True
12947556,388322xxxxxx4299|06-2017,True
7986452,388322xxxxxx4299|06-2017,True
7986452,388322xxxxxx4299|06-2021,True
12947556,388322xxxxxx4299|06-2021,True
28805850,388322xxxxxx4300|04-2020,True
62332766,388322xxxxxx4300|04-2020,True
60524350,388322xxxxxx4303|03-2021,True
56560832,388322xxxxxx4303|03-2021,True
10178820,388322xxxxxx4309|11-2018,True
21201238,388322xxxxxx4309|11-2018,True
99790540,388322xxxxxx4401|10-2021,True
29286572,388322xxxxxx4401|10-2021,True
83374134,388322xxxxxx4402|07-2020,True
72100384,388322xxxxxx4402|07-2020,True
21137958,388322xxxxxx4900|11-2020,True
29200834,388322xxxxxx4900|11-2020,True
31652354,388322xxxxxx4902|05-2017,True
41273326,388322xxxxxx4902|05-2017,True
41273326,388322xxxxxx4902|05-2021,True
45675416,388322xxxxxx4902|05-2021,True
31581672,388322xxxxxx4902|05-2021,True
31652354,388322xxxxxx4902|05-2021,True
53709136,388322xxxxxx4904|12-2020,True
36148794,388322xxxxxx4904|12-2020,True
34757966,388322xxxxxx4909|03-2020,True
36010164,388322xxxxxx4909|03-2020,True
7828752,388322xxxxxx4909|09-2020,True
7565150,388322xxxxxx4909|09-2020,True
34751002,388322xxxxxx4923|01-2019,True
8738256,388322xxxxxx4923|01-2019,True
342156,388322xxxxxx8102|11-2021,True
37201136,388322xxxxxx8102|11-2021,True
6142436,388322xxxxxx8121|03-2021,True
26168970,388322xxxxxx8121|03-2021,True
60696040,388322xxxxxx8201|07-2021,True
18221338,388322xxxxxx8201|07-2021,True
53329422,388322xxxxxx8202|04-2020,True
58192372,388322xxxxxx8202|04-2020,True
15563012,388322xxxxxx8202|10-2020,True
61191934,388322xxxxxx8202|10-2020,True
13216062,388322xxxxxx8203|03-2021,True
88491250,388322xxxxxx8203|03-2021,True
28159974,388322xxxxxx8203|05-2021,True
9090496,388322xxxxxx8203|05-2021,True
72041888,388322xxxxxx8209|11-2019,True
16575114,388322xxxxxx8209|11-2019,True
68752858,388322xxxxxx8302|03-2020,True
16598586,388322xxxxxx8302|03-2020,True
75845348,388322xxxxxx8302|04-2020,True
2956214,388322xxxxxx8302|04-2020,True
37051384,388322xxxxxx8302|09-2020,True
10327678,388322xxxxxx8302|09-2020,True
41241366,388322xxxxxx8323|03-2019,True
24798184,388322xxxxxx8323|03-2019,True
58877408,388322xxxxxx8401|10-2020,True
37325094,388322xxxxxx8401|10-2020,True
40626932,388322xxxxxx8402|03-2021,True
76867640,388322xxxxxx8402|03-2021,True
21855116,388322xxxxxx8402|06-2020,True
11300046,388322xxxxxx8402|06-2020,True
11692404,388322xxxxxx8403|02-2019,True
42752516,388322xxxxxx8403|02-2019,True
48986390,388322xxxxxx8428|11-2019,True
7219944,388322xxxxxx8428|11-2019,True
17309928,388322xxxxxx8429|11-2020,True
17866278,388322xxxxxx8429|11-2020,True
11887702,388322xxxxxx8429|11-2020,True
93473174,388322xxxxxx8900|04-2021,True
82827856,388322xxxxxx8900|04-2021,True
11728828,388322xxxxxx8900|04-2021,True
83725962,388322xxxxxx8903|04-2020,True
36368134,388322xxxxxx8903|04-2020,True
87897186,388322xxxxxx8903|04-2020,True
8633370,388322xxxxxx9008|06-2020,True
28688218,388322xxxxxx9008|06-2020,True
572722,388322xxxxxx9009|06-2021,True
63939992,388322xxxxxx9009|06-2021,True
8433306,388322xxxxxx9102|02-2020,True
21919856,388322xxxxxx9102|02-2020,True
81141856,388322xxxxxx9102|05-2021,True
55194786,388322xxxxxx9102|05-2021,True
9432700,388322xxxxxx9102|11-2020,True
60395364,388322xxxxxx9102|11-2020,True
29998836,388322xxxxxx9102|11-2020,True
82635712,388322xxxxxx9102|11-2020,True
36185538,388322xxxxxx9104|01-2019,True
54588016,388322xxxxxx9104|01-2019,True
55373458,388322xxxxxx9108|08-2020,True
5478078,388322xxxxxx9108|08-2020,True
50415244,388322xxxxxx9109|08-2021,True
16075020,388322xxxxxx9109|08-2021,True
6735748,388322xxxxxx9109|09-2021,True
38066116,388322xxxxxx9109|09-2021,True
2941302,388322xxxxxx9109|11-2021,True
3768102,388322xxxxxx9109|11-2021,True
30261488,388322xxxxxx9199|09-2020,True
12006868,388322xxxxxx9199|09-2020,True
57623418,388322xxxxxx9200|12-2021,True
9701230,388322xxxxxx9200|12-2021,True
30788422,388322xxxxxx9203|01-2018,True
3292490,388322xxxxxx9203|01-2018,True
15547372,388322xxxxxx9203|01-2021,True
7120218,388322xxxxxx9203|01-2021,True
54772560,388322xxxxxx9203|08-2020,True
8285624,388322xxxxxx9203|08-2020,True
59321512,388322xxxxxx9204|04-2021,True
28155816,388322xxxxxx9204|04-2021,True
42052178,388322xxxxxx9208|10-2020,True
12513794,388322xxxxxx9208|10-2020,True
42850462,388322xxxxxx9209|02-2018,True
29736006,388322xxxxxx9209|02-2018,True
22031688,388322xxxxxx9222|03-2021,True
98252690,388322xxxxxx9222|03-2021,True
59279566,388322xxxxxx9224|12-2020,True
13065458,388322xxxxxx9224|12-2020,True
42382834,388322xxxxxx9229|10-2020,True
61616606,388322xxxxxx9229|10-2020,True
39941842,388322xxxxxx9229|10-2020,True
31296030,388322xxxxxx9300|05-2020,True
53080784,388322xxxxxx9300|05-2020,True
15867388,388322xxxxxx9300|05-2020,True
7145284,388322xxxxxx9300|11-2020,True
2462016,388322xxxxxx9300|11-2020,True
2552302,388322xxxxxx9300|12-2019,True
57734390,388322xxxxxx9300|12-2019,True
8605240,388322xxxxxx9301|01-2021,True
7443986,388322xxxxxx9301|01-2021,True
3066248,388322xxxxxx9302|03-2021,True
24784024,388322xxxxxx9302|03-2021,True
86792620,388322xxxxxx9302|09-2020,True
5318778,388322xxxxxx9302|09-2020,True
11574016,388322xxxxxx9303|01-2020,True
5330084,388322xxxxxx9303|01-2020,True
8790426,388322xxxxxx9303|01-2020,True
48418132,388322xxxxxx9303|08-2021,True
25652802,388322xxxxxx9303|08-2021,True
12511990,388322xxxxxx9309|02-2018,True
74257976,388322xxxxxx9309|02-2018,True
12168552,388322xxxxxx9309|02-2019,True
36121044,388322xxxxxx9309|02-2019,True
1750438,388322xxxxxx9323|06-2019,True
23447072,388322xxxxxx9323|06-2019,True
71104800,388322xxxxxx9328|12-2019,True
56577736,388322xxxxxx9328|12-2019,True
22630952,388322xxxxxx9329|07-2021,True
12787276,388322xxxxxx9329|07-2021,True
6202548,388322xxxxxx9400|01-2020,True
8761896,388322xxxxxx9400|01-2020,True
44875386,388322xxxxxx9402|02-2019,True
25328480,388322xxxxxx9402|02-2019,True
6164750,388322xxxxxx9402|03-2021,True
19545960,388322xxxxxx9402|03-2021,True
8566574,388322xxxxxx9402|10-2019,True
49322478,388322xxxxxx9402|10-2019,True
57715012,388322xxxxxx9408|01-2021,True
40225340,388322xxxxxx9408|01-2021,True
50893736,388322xxxxxx9423|10-2020,True
70067068,388322xxxxxx9423|10-2020,True
10788534,388322xxxxxx9801|10-2019,True
27599372,388322xxxxxx9801|10-2019,True
64988258,388322xxxxxx9803|04-2020,True
19212262,388322xxxxxx9803|04-2020,True
26824868,388322xxxxxx9803|06-2021,True
43313342,388322xxxxxx9803|06-2021,True
18725638,388322xxxxxx9809|12-2021,True
32482784,388322xxxxxx9809|12-2021,True
22751168,388322xxxxxx9902|10-2020,True
99513130,388322xxxxxx9902|10-2020,True
34001022,388322xxxxxx9902|12-2020,True
23051840,388322xxxxxx9902|12-2020,True
43157312,388322xxxxxx9903|03-2021,True
20772068,388322xxxxxx9903|03-2021,True
74501422,388322xxxxxx9903|03-2021,True
43934560,388322xxxxxx9903|03-2021,True
73974220,388322xxxxxx9903|06-2020,True
10132618,388322xxxxxx9903|06-2020,True
26805046,388322xxxxxx9903|09-2021,True
29190836,388322xxxxxx9903|09-2021,True
49450798,388322xxxxxx9903|09-2021,True
37493146,388322xxxxxx9908|12-2018,True
1724956,388322xxxxxx9908|12-2018,True
8803334,388322xxxxxx9909|03-2020,True
17123052,388322xxxxxx9909|03-2020,True
5706748,388322xxxxxx9920|11-2020,True
19160114,388322xxxxxx9920|11-2020,True
29405478,388322xxxxxx9922|10-2021,True
32446340,388322xxxxxx9922|10-2021,True
36197026,388322xxxxxx9928|04-2021,True
59866272,388322xxxxxx9928|04-2021,True
19502452,388322xxxxxx9928|04-2021,True
18744750,388322xxxxxx9928|04-2021,True
15471554,388329xxxxxx0200|08-2017,True
847146,388329xxxxxx0200|08-2017,True
12887698,388329xxxxxx2009|04-2020,True
24032432,388329xxxxxx2009|04-2020,True
3530724,388329xxxxxx2100|10-2017,True
29405478,388329xxxxxx2100|10-2017,True
36368134,388329xxxxxx2108|04-2020,True
87897186,388329xxxxxx2108|04-2020,True
83725962,388329xxxxxx2108|04-2020,True
49808502,388329xxxxxx3009|11-2019,True
14285468,388329xxxxxx3009|11-2019,True
73361888,388329xxxxxx3202|11-2019,True
66162976,388329xxxxxx3202|11-2019,True
72698610,388329xxxxxx3202|11-2019,True
27382512,388329xxxxxx4300|02-2020,True
34682922,388329xxxxxx4300|02-2020,True
17773534,388329xxxxxx4904|08-2019,True
27761292,388329xxxxxx4904|08-2019,True
10092050,388329xxxxxx8003|02-2020,True
89908390,388329xxxxxx8003|02-2020,True
10345644,388329xxxxxx8003|02-2020,True
7954110,388329xxxxxx8298|09-2018,True
1730758,388329xxxxxx8298|09-2018,True
49144114,388329xxxxxx9003|07-2020,True
88906726,388329xxxxxx9003|07-2020,True
51789924,388329xxxxxx9902|02-2018,True
57799182,388329xxxxxx9902|02-2018,True
3087892,389431xxxxxx0923|02-2020,True
31139602,389431xxxxxx0923|02-2020,True
58683418,389431xxxxxx1032|05-2022,True
76272498,389431xxxxxx1032|05-2022,True
89737250,389431xxxxxx1942|03-2020,True
88518680,389431xxxxxx1942|03-2020,True
10553258,389431xxxxxx4992|05-2021,True
39279942,389431xxxxxx4992|05-2021,True
55858596,389498xxxxxx9384|05-2020,True
44015064,389498xxxxxx9384|05-2020,True
13992342,390212xxxxxx0421|01-2018,True
6239752,390212xxxxxx0421|01-2018,True
10451058,390212xxxxxx0902|04-2018,True
14827850,390212xxxxxx0902|04-2018,True
12871386,390212xxxxxx2431|10-2019,True
9620990,390212xxxxxx2431|10-2019,True
8638226,390212xxxxxx2431|10-2019,True
5604542,390212xxxxxx2949|05-2018,True
14959004,390212xxxxxx2949|05-2018,True
21264584,390212xxxxxx8331|03-2022,True
48135986,390212xxxxxx8331|03-2022,True
80757620,390212xxxxxx9322|09-2021,True
36604984,390212xxxxxx9322|09-2021,True
2390746,390212xxxxxx9932|12-2020,True
17609076,390212xxxxxx9932|12-2020,True
2264618,390213xxxxxx0920|05-2020,True
6835682,390213xxxxxx0920|05-2020,True
89737250,390213xxxxxx1899|06-2022,True
88518680,390213xxxxxx1899|06-2022,True
46233158,390213xxxxxx3922|10-2019,True
2786020,390213xxxxxx3922|10-2019,True
8299830,390213xxxxxx4219|05-2022,True
91818974,390213xxxxxx4219|05-2022,True
6000260,390213xxxxxx4382|06-2018,True
75485986,390213xxxxxx4382|06-2018,True
57255656,390213xxxxxx4393|09-2021,True
2791992,390213xxxxxx4393|09-2021,True
65991596,390213xxxxxx9193|01-2022,True
7272642,390213xxxxxx9193|01-2022,True
6084946,390213xxxxxx9323|01-2022,True
6098342,390213xxxxxx9323|01-2022,True
30071948,390213xxxxxx9339|09-2020,True
107604104,390213xxxxxx9339|09-2020,True
18985132,390213xxxxxx9382|12-2020,True
49274294,390213xxxxxx9382|12-2020,True
7600650,390219xxxxxx0141|03-2018,True
6359606,390219xxxxxx0141|03-2018,True
26100290,390219xxxxxx0223|11-2019,True
9806414,390219xxxxxx0223|11-2019,True
12378772,390219xxxxxx1023|05-2020,True
10169642,390219xxxxxx1023|05-2020,True
28385900,390219xxxxxx1219|06-2022,True
6779258,390219xxxxxx1219|06-2022,True
6073552,390219xxxxxx1234|07-2021,True
19462732,390219xxxxxx1234|07-2021,True
32283772,390219xxxxxx1393|05-2021,True
25581068,390219xxxxxx1393|05-2021,True
107653672,390219xxxxxx1821|02-2020,True
99443634,390219xxxxxx1821|02-2020,True
5725764,390219xxxxxx1914|04-2020,True
53628682,390219xxxxxx1914|04-2020,True
13109412,390219xxxxxx1929|04-2019,True
9240266,390219xxxxxx1929|04-2019,True
13336286,390219xxxxxx1992|04-2021,True
45996676,390219xxxxxx1992|04-2021,True
9025968,390219xxxxxx2142|03-2020,True
20705374,390219xxxxxx2142|03-2020,True
47709024,390219xxxxxx2233|07-2020,True
65661476,390219xxxxxx2233|07-2020,True
62151302,390219xxxxxx2239|03-2022,True
93369954,390219xxxxxx2239|03-2022,True
7705360,390219xxxxxx2321|06-2021,True
4686944,390219xxxxxx2321|06-2021,True
4248400,390219xxxxxx2983|03-2019,True
5343510,390219xxxxxx2983|03-2019,True
13206640,390219xxxxxx2999|11-2022,True
57259158,390219xxxxxx2999|11-2022,True
9601544,390219xxxxxx3223|05-2020,True
56822264,390219xxxxxx3223|05-2020,True
5101628,390219xxxxxx3331|06-2022,True
8811974,390219xxxxxx3331|06-2022,True
33932628,390219xxxxxx3332|10-2021,True
58075480,390219xxxxxx3332|10-2021,True
25544238,390219xxxxxx3339|12-2021,True
8440458,390219xxxxxx3339|12-2021,True
20164950,390219xxxxxx3491|04-2019,True
17391096,390219xxxxxx3491|04-2019,True
11355020,390219xxxxxx3923|05-2020,True
8625066,390219xxxxxx3923|05-2020,True
47176916,390219xxxxxx4012|11-2020,True
3788500,390219xxxxxx4012|11-2020,True
1717412,390219xxxxxx4432|05-2020,True
34728020,390219xxxxxx4432|05-2020,True
41000698,390219xxxxxx4923|10-2022,True
56877512,390219xxxxxx4923|10-2022,True
19229456,390219xxxxxx8203|03-2019,True
45250180,390219xxxxxx8203|03-2019,True
18344390,390219xxxxxx8312|05-2020,True
52399450,390219xxxxxx8312|05-2020,True
55519606,390219xxxxxx8912|05-2021,True
12195336,390219xxxxxx8912|05-2021,True
55519454,390219xxxxxx8912|05-2021,True
6293058,390219xxxxxx8912|05-2021,True
39328474,390219xxxxxx8990|12-2021,True
42607204,390219xxxxxx8990|12-2021,True
24106906,390219xxxxxx9031|04-2021,True
20634668,390219xxxxxx9031|04-2021,True
8337686,390219xxxxxx9031|04-2021,True
20659788,390219xxxxxx9041|12-2020,True
33069868,390219xxxxxx9041|12-2020,True
2325674,390219xxxxxx9112|04-2018,True
45455366,390219xxxxxx9112|04-2018,True
42325468,390219xxxxxx9122|05-2021,True
15843712,390219xxxxxx9122|05-2021,True
21598700,390219xxxxxx9233|02-2022,True
25484646,390219xxxxxx9233|02-2022,True
22474418,390219xxxxxx9299|09-2021,True
32670336,390219xxxxxx9299|09-2021,True
81279448,390219xxxxxx9304|01-2023,True
55194786,390219xxxxxx9304|01-2023,True
60510884,390219xxxxxx9309|11-2021,True
39653642,390219xxxxxx9309|11-2021,True
21506706,390219xxxxxx9330|04-2021,True
1009460,390219xxxxxx9330|04-2021,True
5870548,390219xxxxxx9332|12-2018,True
25581514,390219xxxxxx9332|12-2018,True
32436440,390219xxxxxx9341|04-2020,True
10637604,390219xxxxxx9341|04-2020,True
31939816,390219xxxxxx9420|11-2019,True
36721442,390219xxxxxx9420|11-2019,True
32040128,391094xxxxxx0293|01-2018,True
26961242,391094xxxxxx0293|01-2018,True
33815868,391094xxxxxx0393|10-2021,True
44438644,391094xxxxxx0393|10-2021,True
78911920,391094xxxxxx0813|08-2020,True
57016542,391094xxxxxx0813|08-2020,True
14494200,391094xxxxxx1029|10-2021,True
88903734,391094xxxxxx1029|10-2021,True
12378772,391094xxxxxx1193|12-2020,True
10169642,391094xxxxxx1193|12-2020,True
8391210,391094xxxxxx1319|11-2019,True
6634662,391094xxxxxx1319|11-2019,True
41241366,391094xxxxxx1392|06-2018,True
24798184,391094xxxxxx1392|06-2018,True
77493054,391094xxxxxx1393|08-2022,True
68846314,391094xxxxxx1393|08-2022,True
21035648,391094xxxxxx1393|08-2022,True
64988258,391094xxxxxx1394|05-2020,True
19212262,391094xxxxxx1394|05-2020,True
13614368,391094xxxxxx1828|03-2022,True
4441286,391094xxxxxx1828|03-2022,True
24130820,391094xxxxxx1828|03-2022,True
2372868,391094xxxxxx2042|12-2021,True
1770824,391094xxxxxx2042|12-2021,True
2347470,391094xxxxxx2099|12-2019,True
60917178,391094xxxxxx2099|12-2019,True
76976858,391094xxxxxx2184|05-2020,True
17877690,391094xxxxxx2184|05-2020,True
19679780,391094xxxxxx2202|04-2021,True
28899236,391094xxxxxx2202|04-2021,True
11450988,391094xxxxxx2288|12-2019,True
11274738,391094xxxxxx2288|12-2019,True
27553894,391094xxxxxx2292|07-2019,True
8991954,391094xxxxxx2292|07-2019,True
51167556,391094xxxxxx2304|02-2021,True
17932018,391094xxxxxx2304|02-2021,True
7075704,391094xxxxxx2909|06-2021,True
44853256,391094xxxxxx2909|06-2021,True
7638162,391094xxxxxx2932|04-2021,True
24909808,391094xxxxxx2932|04-2021,True
24951516,391094xxxxxx2933|09-2021,True
41037440,391094xxxxxx2933|09-2021,True
79425080,391094xxxxxx3143|07-2021,True
46283048,391094xxxxxx3143|07-2021,True
46057120,391094xxxxxx3333|02-2022,True
42108312,391094xxxxxx3333|02-2022,True
55858596,391094xxxxxx3449|10-2019,True
44015064,391094xxxxxx3449|10-2019,True
67231462,391094xxxxxx3923|09-2021,True
68677644,391094xxxxxx3923|09-2021,True
2830712,391094xxxxxx3940|12-2020,True
10460502,391094xxxxxx3940|12-2020,True
25581068,391094xxxxxx4190|01-2019,True
32283772,391094xxxxxx4190|01-2019,True
37449164,391094xxxxxx4222|08-2021,True
37444784,391094xxxxxx4222|08-2021,True
1995742,391094xxxxxx4222|08-2021,True
45942494,391094xxxxxx4289|04-2021,True
48520138,391094xxxxxx4289|04-2021,True
12871386,391094xxxxxx4310|09-2016,True
8638226,391094xxxxxx4310|09-2016,True
9620990,391094xxxxxx4310|09-2016,True
13409510,391094xxxxxx4392|03-2022,True
2546118,391094xxxxxx4392|03-2022,True
25696258,391094xxxxxx4484|10-2022,True
81731348,391094xxxxxx4484|10-2022,True
10020670,391094xxxxxx8299|04-2019,True
17995188,391094xxxxxx8299|04-2019,True
38643462,391094xxxxxx8338|08-2019,True
11421394,391094xxxxxx8338|08-2019,True
32436440,391094xxxxxx8414|08-2021,True
10637604,391094xxxxxx8414|08-2021,True
16606134,391094xxxxxx8439|10-2019,True
13733584,391094xxxxxx8439|10-2019,True
30798816,391094xxxxxx8482|11-2019,True
31341366,391094xxxxxx8482|11-2019,True
7145284,391094xxxxxx9081|05-2018,True
11878292,391094xxxxxx9081|05-2018,True
54632358,391094xxxxxx9081|05-2018,True
5615926,391094xxxxxx9223|10-2019,True
106468552,391094xxxxxx9223|10-2019,True
46032948,391094xxxxxx9292|11-2021,True
10258936,391094xxxxxx9292|11-2021,True
30563110,391094xxxxxx9302|04-2021,True
30584392,391094xxxxxx9302|04-2021,True
25964420,391094xxxxxx9332|12-2017,True
38088176,391094xxxxxx9332|12-2017,True
27595586,391094xxxxxx9338|04-2021,True
106259726,391094xxxxxx9338|04-2021,True
2264568,391094xxxxxx9391|09-2018,True
8796114,391094xxxxxx9391|09-2018,True
80924920,391094xxxxxx9398|06-2022,True
89741246,391094xxxxxx9398|06-2022,True
12138470,391094xxxxxx9922|07-2021,True
71868526,391094xxxxxx9922|07-2021,True
5632228,391094xxxxxx9983|11-2017,True
17712746,391094xxxxxx9983|11-2017,True
64156156,391094xxxxxx9992|06-2018,True
51993216,391094xxxxxx9992|06-2018,True
58111768,391094xxxxxx9992|06-2018,True
32593590,391298xxxxxx1930|02-2020,True
22518498,391298xxxxxx1930|02-2020,True
49382798,391298xxxxxx3142|07-2020,True
6454000,391298xxxxxx3142|07-2020,True
67388198,392190xxxxxx0812|09-2021,True
9890206,392190xxxxxx0812|09-2021,True
25581068,392190xxxxxx0912|05-2020,True
32283772,392190xxxxxx0912|05-2020,True
8299830,392190xxxxxx2140|06-2020,True
91818974,392190xxxxxx2140|06-2020,True
23663258,392190xxxxxx2939|09-2021,True
13077038,392190xxxxxx2939|09-2021,True
32210378,392190xxxxxx3212|02-2021,True
41280982,392190xxxxxx3212|02-2021,True
6810666,392190xxxxxx3348|06-2022,True
9065592,392190xxxxxx3348|06-2022,True
24346936,392190xxxxxx4339|10-2022,True
18699216,392190xxxxxx4339|10-2022,True
9890206,392190xxxxxx8113|08-2020,True
67388198,392190xxxxxx8113|08-2020,True
8803334,392190xxxxxx8313|01-2019,True
37570830,392190xxxxxx8313|01-2019,True
7054656,392190xxxxxx8344|03-2019,True
11986962,392190xxxxxx8344|03-2019,True
49579820,392190xxxxxx9313|11-2022,True
5478032,392190xxxxxx9313|11-2022,True
11692404,392234xxxxxx0283|06-2018,True
13968684,392234xxxxxx0283|06-2018,True
62230282,392234xxxxxx9038|05-2022,True
32273474,392234xxxxxx9038|05-2022,True
39363170,392234xxxxxx9330|06-2021,True
34677276,392234xxxxxx9330|06-2021,True
9941474,392239xxxxxx1899|06-2020,True
39146752,392239xxxxxx1899|06-2020,True
50161592,392239xxxxxx3243|03-2022,True
15266046,392239xxxxxx3243|03-2022,True
87782890,392239xxxxxx8184|03-2020,True
20065600,392239xxxxxx8184|03-2020,True
45455366,392840xxxxxx1323|04-2024,True
2325674,392840xxxxxx1323|04-2024,True
33766722,392840xxxxxx1394|06-2023,True
12859826,392840xxxxxx1394|06-2023,True
33169062,392840xxxxxx3989|07-2020,True
42033256,392840xxxxxx3989|07-2020,True
16847434,392840xxxxxx8999|02-2024,True
72607962,392840xxxxxx8999|02-2024,True
24106906,392840xxxxxx9921|01-2018,True
39945260,392840xxxxxx9921|01-2018,True
14375608,392840xxxxxx9983|12-2020,True
18050186,392840xxxxxx9983|12-2020,True
17209660,392843xxxxxx0119|08-2020,True
8619870,392843xxxxxx0119|08-2020,True
1482358,392843xxxxxx0823|02-2020,True
6026090,392843xxxxxx0823|02-2020,True
2649090,392843xxxxxx0823|02-2020,True
86288012,392843xxxxxx0823|05-2021,True
67806444,392843xxxxxx0823|05-2021,True
38719912,392843xxxxxx1428|09-2021,True
4981638,392843xxxxxx1428|09-2021,True
5119718,392843xxxxxx2243|03-2021,True
61031828,392843xxxxxx2243|03-2021,True
9686744,392843xxxxxx2924|05-2022,True
31369590,392843xxxxxx2924|05-2022,True
99790540,392843xxxxxx9214|09-2022,True
29286572,392843xxxxxx9214|09-2022,True
10943510,392843xxxxxx9219|06-2021,True
51477804,392843xxxxxx9219|06-2021,True
34549998,392843xxxxxx9382|07-2020,True
62408876,392843xxxxxx9382|07-2020,True
76161716,392843xxxxxx9419|09-2020,True
31949702,392843xxxxxx9419|09-2020,True
18660776,393019xxxxxx2281|11-2020,True
6235230,393019xxxxxx2281|11-2020,True
19639572,393019xxxxxx2422|04-2021,True
20639998,393019xxxxxx2422|04-2021,True
18806266,393019xxxxxx3343|04-2020,True
28409474,393019xxxxxx3343|04-2020,True
11995508,393019xxxxxx3429|05-2021,True
34989510,393019xxxxxx3429|05-2021,True
73326680,393019xxxxxx4904|08-2021,True
37934280,393019xxxxxx4904|08-2021,True
43876742,393019xxxxxx8318|07-2021,True
13242252,393019xxxxxx8318|07-2021,True
26989434,393019xxxxxx9910|12-2021,True
37886204,393019xxxxxx9910|12-2021,True
105666136,393922xxxxxx9242|03-2022,True
58856228,393922xxxxxx9242|03-2022,True
17516876,398138xxxxxx3000|05-2022,True
56608890,398138xxxxxx3000|05-2022,True
20847536,398138xxxxxx3333|01-2018,True
6884900,398138xxxxxx3333|01-2018,True
21608168,398138xxxxxx9231|12-2021,True
18124910,398138xxxxxx9231|12-2021,True
17712746,399323xxxxxx8328|08-2020,True
5632228,399323xxxxxx8328|08-2020,True
4563580,821222xxxxxx0231|04-2022,True
91986876,821222xxxxxx0231|04-2022,True
76583088,821222xxxxxx0331|10-2018,True
95251260,821222xxxxxx0331|10-2018,True
37449164,821222xxxxxx1039|06-2022,True
37444784,821222xxxxxx1039|06-2022,True
1995742,821222xxxxxx1039|06-2022,True
13306240,821222xxxxxx1418|12-2019,True
8864428,821222xxxxxx1418|12-2019,True
50886314,821222xxxxxx1808|09-2019,True
45276382,821222xxxxxx1808|09-2019,True
46012496,821222xxxxxx1923|01-2019,True
24704966,821222xxxxxx1923|01-2019,True
4868434,821222xxxxxx2244|12-2018,True
39535276,821222xxxxxx2244|12-2018,True
63367846,821222xxxxxx2421|12-2018,True
5673854,821222xxxxxx2421|12-2018,True
20075718,821222xxxxxx2498|08-2022,True
24302196,821222xxxxxx2498|08-2022,True
35040724,821222xxxxxx3292|04-2022,True
53318452,821222xxxxxx3292|04-2022,True
18285902,821222xxxxxx3422|05-2022,True
18992530,821222xxxxxx3422|05-2022,True
12141902,821222xxxxxx9299|09-2018,True
3982320,821222xxxxxx9299|09-2018,True
23739996,821222xxxxxx9323|08-2018,True
5674544,821222xxxxxx9323|08-2018,True
3511078,821222xxxxxx9993|09-2022,True
91435458,821222xxxxxx9993|09-2022,True
14395974,822321xxxxxx0333|06-2019,True
70439924,822321xxxxxx0333|06-2019,True
21924732,822321xxxxxx2109|04-2019,True
2015472,822321xxxxxx2109|04-2019,True
10345644,822321xxxxxx2230|01-2020,True
10092050,822321xxxxxx2230|01-2020,True
36012050,822321xxxxxx2898|11-2020,True
93759886,822321xxxxxx2898|11-2020,True
6063388,822321xxxxxx3230|08-2021,True
44871648,822321xxxxxx3230|08-2021,True
5373474,822321xxxxxx4222|09-2020,True
10513746,822321xxxxxx4222|09-2020,True
11437174,822321xxxxxx8330|04-2021,True
17856304,822321xxxxxx8330|04-2021,True
57771780,822984xxxxxx2433|10-2018,True
65930210,822984xxxxxx2433|10-2018,True
56383442,823123xxxxxx8004|08-2017,True
11150822,823123xxxxxx8004|08-2017,True
11150822,823123xxxxxx8004|08-2022,True
56383442,823123xxxxxx8004|08-2022,True
24798184,823123xxxxxx9402|06-2022,True
41241366,823123xxxxxx9402|06-2022,True
7332820,828818xxxxxx1002|01-2020,True
71438338,828818xxxxxx1002|01-2020,True
11101870,828818xxxxxx2003|05-2020,True
13126144,828818xxxxxx2003|05-2020,True
41149378,828818xxxxxx9004|05-2021,True
52056500,828818xxxxxx9004|05-2021,True
35752704,828818xxxxxx9009|03-2020,True
643248,828818xxxxxx9009|03-2020,True
56256954,828912xxxxxx2003|06-2021,True
18046286,828912xxxxxx2003|06-2021,True
5734154,828912xxxxxx2409|02-2021,True
11570902,828912xxxxxx2409|02-2021,True
2462016,829092xxxxxx2384|09-2018,True
7145284,829092xxxxxx2384|09-2018,True
2462016,829092xxxxxx2432|09-2018,True
7145284,829092xxxxxx2432|09-2018,True
72698610,829132xxxxxx4928|12-2017,True
66162976,829132xxxxxx4928|12-2017,True
73361888,829132xxxxxx4928|12-2017,True
72698610,829132xxxxxx4928|12-2022,True
73361888,829132xxxxxx4928|12-2022,True
28451820,829320xxxxxx1243|12-2019,True
18984766,829320xxxxxx1243|12-2019,True
35410620,829320xxxxxx2902|07-2020,True
35518526,829320xxxxxx2902|07-2020,True
2264618,829333xxxxxx8984|04-2018,True
6835682,829333xxxxxx8984|04-2018,True
90830064,829343xxxxxx2394|08-2021,True
26007650,829343xxxxxx2394|08-2021,True
14494200,829343xxxxxx2802|12-2020,True
88903734,829343xxxxxx2802|12-2020,True
18522412,829343xxxxxx2802|12-2020,True
32658298,829343xxxxxx2922|03-2018,True
27594288,829343xxxxxx2922|03-2018,True
22610722,829343xxxxxx3128|09-2018,True
41685170,829343xxxxxx3128|09-2018,True
